selection_id	selection_kind	requested_budget	selected_rows	selected_max_sys	selected_mean_sys	baseline_replicates	baseline_rows_total	baseline_p90_sys	baseline_p95_sys	selected_rows_above_baseline_p95	baseline_mean_sys	improvement_vs_baseline_mean_sys	selected_bucket_counts
global_low_sum_top_100	global_low_sum	100	100	0.706961412698599	0.578244782727746	1	100	0.686668285144623	0.728838434803132	0	0.429402846415622	0.148841936312124	random-product:4x4:h0p8_1p2:1;random-product:4x6:h0p8_1p2:3;random-product:5x5:h0p8_1p2:12;random-product:5x6:h0p8_1p2:24;random-product:6x6:h0p8_1p2:60
global_low_sum_percentile_0p0001	global_low_sum_percentile	0.0001	100	0.706961412698599	0.578244782727746	1	100	0.676451172617974	0.717315475811493	0	0.459885730330262	0.118359052397484	random-product:4x4:h0p8_1p2:1;random-product:4x6:h0p8_1p2:3;random-product:5x5:h0p8_1p2:12;random-product:5x6:h0p8_1p2:24;random-product:6x6:h0p8_1p2:60
per_bucket_low_sum_top_10	per_bucket_low_sum	10	100	0.866920080910149	0.608375487338417	1	100	0.609222781728384	0.664074201958269	29	0.360666518111044	0.247708969227373	random-product:3x3:h0p8_1p2:10;random-product:3x4:h0p8_1p2:10;random-product:3x5:h0p8_1p2:10;random-product:3x6:h0p8_1p2:10;random-product:4x4:h0p8_1p2:10;random-product:4x5:h0p8_1p2:10;random-product:4x6:h0p8_1p2:10;random-product:5x5:h0p8_1p2:10;random-product:5x6:h0p8_1p2:10;random-product:6x6:h0p8_1p2:10
