source_name	group	baseline_R	balanced_R	delta_R	baseline_sys	balanced_sys	delta_sys	baseline_covariance_rho	balanced_covariance_rho
random_4x4_s1_113	4x4	17.307229187778233	12.636654272780389	-4.670574914997845	0.31142456349690234	0.7031391137367065	0.3917145502398041	4.869842883661074	1.0000000000000004
random_4x5_s1_157	4x5	13.589486891958295	11.079301888566746	-2.5101850033915483	0.5418893207283164	0.7832032363969743	0.2413139156686579	2.6682615334642628	1.0000000000000002
random_4x6_s1_192	4x6	17.305074978350152	12.37707944587742	-4.927995532472732	0.3084204208303448	0.598786704423202	0.2903662835928572	3.5481522789745696	1.0000000000000002
random_5x5_s2_67	5x5	12.383139500667419	11.509813237020483	-0.8733262636469359	0.5259599055385863	0.5863448016254987	0.06038489608691244	1.6330706380600386	1.0000000000000002
random_5x6_s1_52	5x6	10.445324124498141	10.332635513848958	-0.11268861064918312	0.7276894852278005	0.6947060567247613	-0.03298342850303926	1.512360899478571	1.0000000000000004
random_6x6_s3_100	6x6	25.656807897515762	11.671400139101012	-13.98540775841475	0.14789945091672393	0.5816121139974736	0.4337126630807496	13.752756965578829	1.0000000000000004
random_3x3_s0_69	3x3	75.41262718410754	12.75762446696583	-62.655002717141706	0.02250721855325478	0.5076011597731911	0.4850939412199363	111.85199614274481	1.0000000000000033
random_3x4_s2_254	3x4	15.89073017542942	13.322009001698715	-2.5687211737307045	0.40667776450945176	0.5518381533674214	0.1451603888579696	2.8740362379640927	1.0000000000000002
random_3x5_s3_229	3x5	35.63802607109042	12.583068804512033	-23.05495726657839	0.08815455171637053	0.690974047770684	0.6028194960543135	22.838750002680115	1.0000000000000027
random_3x6_s2_183	3x6	41.40390077404426	11.352774442596042	-30.051126331448216	0.02903933112612516	0.6948660243797955	0.6658266932536704	46.11243535967058	1.0000000000000102
random_4x4_s2_168	4x4	11.546339946161208	11.558837985436599	0.012498039275390838	0.7121412875370864	0.7242272023512167	0.01208591481413035	1.0784367577375016	1.0000000000000007
random_4x5_s3_109	4x5	12.140214471687726	11.357532259893262	-0.7826822117944641	0.5294559536517448	0.7461477989201674	0.21669184526842256	1.6001315489451384	1.0000000000000002
random_4x6_s0_39	4x6	11.637399824557457	11.376424120911473	-0.2609757036459843	0.6235860157644126	0.6663077460822492	0.04272173031783655	1.6130487012090682	1.0
random_5x5_s3_129	5x5	21.71015384940014	12.417585056287356	-9.292568793112784	0.20025511518159692	0.7028977920864125	0.5026426769048156	7.378662545966223	1.0000000000000007
random_5x6_s3_66	5x6	10.284668903875952	10.212658143249264	-0.07201076062668754	0.7113130322546262	0.7515879626952068	0.040274930440580614	1.108759253524699	1.0
random_6x6_s2_226	6x6	12.183855771735749	9.01013315904091	-3.1737226126948386	0.3183982119961264	0.6360580167785109	0.31765980478238454	2.568967810952049	1.0
random_3x3_s2_222	3x3	33.29107026677406	12.476954741528406	-20.81411552524565	0.11549267882607095	0.5027181229425604	0.3872254441164894	16.03963204225823	1.0000000000000002
random_3x4_s0_216	3x4	68.45260902988082	13.159141625416252	-55.293467404464565	0.02306134025752603	0.6152813327548308	0.5922199924973047	88.93726398133224	1.000000000000004
random_3x5_s1_150	3x5	19.22000202582206	12.475455934689547	-6.744546091132511	0.27170652888123586	0.5337303727366232	0.2620238438553873	7.623538523890746	1.0000000000000004
random_3x6_s1_216	3x6	12.21675672366248	11.260613343992906	-0.9561433796695731	0.6581664712836167	0.7561946936021091	0.0980282223184924	2.2872847365531785	1.0000000000000004
random_4x4_s0_188	4x4	115.83112304451878	13.338637324703594	-102.49248571981518	0.00855139617158353	0.6750663222724972	0.6665149261009137	266.72834693005353	1.0000000000000968
random_4x5_s0_33	4x5	18.101529661699935	11.783837665909248	-6.317691995790687	0.3095008186700229	0.5241523604673639	0.21465154179734103	4.317927831550209	1.0000000000000004
random_4x6_s3_96	4x6	28.164582796979758	12.398929728872027	-15.765653068107731	0.14013015088008737	0.6018286052483146	0.4616984543682272	9.697498724758502	1.0000000000000004
random_5x5_s2_185	5x5	11.335021611013723	10.3450225235994	-0.9899990874143221	0.4120155335258534	0.6894880852357936	0.27747255170994023	1.7641959148576956	1.0000000000000002
random_5x6_s0_198	5x6	10.208348854793387	9.817074658680115	-0.3912741961132724	0.619183971912029	0.6823434711380554	0.06315949922602637	1.6503709559301547	1.0000000000000002
random_6x6_s2_231	6x6	10.277614675804392	9.929686345142414	-0.34792833066197737	0.45577879599921084	0.6163319209971168	0.16055312499790592	1.5237379721593642	1.0000000000000002
random_3x3_s3_225	3x3	14.675294031336223	13.750683741485402	-0.9246102898508219	0.5133814926459601	0.5893719175605823	0.07599042491462216	2.0847578080918203	1.0000000000000004
random_3x4_s3_184	3x4	87.3145012497127	13.622247225577262	-73.69225402413545	0.016645494997016258	0.5536709389757153	0.537025443978699	113.22915819809907	1.0000000000000782
random_3x5_s3_228	3x5	41.9754069867572	12.113889437105124	-29.861517549652078	0.04672360109719335	0.6099322102247967	0.5632086091276034	33.19081784032258	1.0000000000000009
random_3x6_s2_149	3x6	13.390999057287882	12.748206871469872	-0.6427921858180099	0.49954254066351295	0.5592210588100384	0.05967851814652542	1.9474742861233418	1.0000000000000009
random_4x4_s0_123	4x4	24.051628936260318	12.477046873045877	-11.574582063214441	0.20621784274097385	0.6660121242411281	0.4597942815001542	9.308340899690064	1.0000000000000007
random_4x5_s3_5	4x5	18.735479684728116	11.152259943502756	-7.58321974122536	0.24509444404371766	0.6746771360885602	0.4295826920448425	6.225108541492394	1.0000000000000002
random_4x6_s3_145	4x6	22.52221940405483	11.318652730159538	-11.203566673895292	0.14244317635309175	0.6049233922404944	0.4624802158874026	10.839968601562203	1.0000000000000004
random_5x5_s2_3	5x5	14.694870074636336	11.40657309782551	-3.2882969768108268	0.3108524589128738	0.659164613538904	0.3483121546260302	3.609045875544478	1.0000000000000004
random_5x6_s1_89	5x6	11.67986820648324	10.74387539407499	-0.9359928124082497	0.5393308669627	0.7181282850541835	0.17879741809148342	1.6130793732289277	1.0000000000000007
random_6x6_s2_135	6x6	15.637124533441897	12.465472612476585	-3.171651920965312	0.3827407020338798	0.6328964088321141	0.2501557067982343	3.2648748448858873	1.0000000000000002
random_3x3_s1_214	3x3	22.832356291634785	12.843886094469214	-9.98847019716557	0.24553222757266843	0.5097781744509147	0.2642459468782462	6.530572088662052	1.0000000000000027
random_3x4_s1_73	3x4	53.275676335962814	12.116508759013445	-41.15916757694937	0.036769142106784496	0.5865594409384454	0.5497902988316609	53.19831867030214	1.000000000000001
random_3x5_s2_26	3x5	25.237973585888447	13.212790752532115	-12.025182833356332	0.1592044079961593	0.6532640497672286	0.4940596417710693	10.036367910322996	1.0000000000000004
random_3x6_s3_109	3x6	55.9245264805585	11.48496188587779	-44.439564594680704	0.016898359132198917	0.7238192565763373	0.7069208974441383	58.36366708639722	1.0000000000001361
random_4x4_s0_90	4x4	16.355418296388716	10.586392819063159	-5.769025477325558	0.37881703161290287	0.7485859299780093	0.36976889836510646	3.754002872782052	1.0
random_4x5_s1_166	4x5	10.348691093470354	10.155540003253298	-0.19315109021705545	0.6108937410767903	0.7173099724640427	0.10641623138725242	1.3074591254076715	1.0
random_4x6_s1_186	4x6	14.04646430865402	11.417973160085788	-2.628491148568232	0.3391783114541927	0.647791982202804	0.3086136707486113	3.723123388431487	1.000000000000001
random_5x5_s2_251	5x5	15.862092636060122	12.203933525970207	-3.6581591100899153	0.36217684474316314	0.615241817567648	0.2530649728244848	3.7824480711236856	1.0000000000000004
random_5x6_s0_174	5x6	24.20382773591055	12.266363774325418	-11.937463961585133	0.1418200363441145	0.6825946762682109	0.5407746399240965	10.550813209787215	1.0000000000000009
random_6x6_s2_76	6x6	11.441700791164658	10.527591060107456	-0.9141097310572022	0.44829931674918444	0.6951091027390164	0.24680978598983194	1.7934436597638392	1.0000000000000002
random_3x3_s1_115	3x3	16.89704824409436	12.945676235903642	-3.9513720081907184	0.35314123367612693	0.5128597748140729	0.15971854113794592	3.373469341608833	1.0
random_3x4_s3_1	3x4	16.30347585804244	12.012827189701127	-4.290648668341312	0.40272041965290517	0.5557273213264684	0.15300690167356323	3.4547501906055156	1.0000000000000007
random_3x5_s3_75	3x5	19.93015163168794	11.379845035225276	-8.550306596462665	0.16376156362820588	0.6288787007375634	0.4651171371093575	7.091697806112705	1.0000000000000002
random_3x6_s0_186	3x6	18.008616926589887	12.163103730085897	-5.84551319650399	0.26107856366001625	0.7211877841438991	0.4601092204838828	4.484301808115614	1.000000000000001
random_4x4_s1_147	4x4	13.93028846998909	11.547644233254173	-2.382644236734917	0.4590741400140959	0.7040297679756209	0.24495562796152498	3.0601479244109924	1.0
random_4x5_s1_162	4x5	10.727245075497356	10.890704992558348	0.16345991706099205	0.7118577248916167	0.7368103313660982	0.024952606474481498	1.171101457074779	1.0000000000000004
random_4x6_s2_242	4x6	13.867181916915301	11.232608496571594	-2.634573420343708	0.48371759187808194	0.7487252642025226	0.26500767232444067	3.7801020104046423	1.0
random_5x5_s0_44	5x5	53.47032896389333	11.601042226097682	-41.86928673779565	0.0405167694602096	0.6613544666845603	0.6208376972243508	41.62538990152723	1.0000000000000018
random_5x6_s2_76	5x6	9.183382712781459	9.029732425175379	-0.15365028760608013	0.541197577689623	0.6595559777482575	0.11835840005863452	1.4273126873860917	1.0000000000000002
random_6x6_s0_51	6x6	10.333826251683057	9.237792096362567	-1.0960341553204902	0.5550270887676528	0.604745501716683	0.04971841294903012	1.3780139518141121	1.0
random_3x3_s1_25	3x3	35.1974427106983	13.009390578254626	-22.188052132443673	0.10150510236063473	0.5151139738769233	0.41360887151628856	17.997748763214958	1.0000000000000202
random_3x4_s0_161	3x4	12.72199490981679	12.349685132558337	-0.3723097772584527	0.5099945729493435	0.6515623467303325	0.14156777378098906	2.16190437740343	1.0000000000000002
random_3x5_s1_200	3x5	58.241623035913584	11.879797984976797	-46.36182505093679	0.035897933229722075	0.6769851815434234	0.6410872483137012	58.37260196403153	1.000000000000002
random_3x6_s2_72	3x6	33.46430503856122	11.378723103852895	-22.085581934708326	0.04933061560163025	0.7059146660465793	0.656584050444949	24.191170091488214	1.0000000000000018
random_4x4_s2_47	4x4	12.953841046086316	11.067754658686932	-1.8860863873993843	0.3814848119190304	0.7137227245183501	0.3322379125993197	2.7850228630733125	1.0000000000000007
random_4x5_s2_39	4x5	25.93867756760925	11.650810268497482	-14.287867299111769	0.12678850414566625	0.5567118343986127	0.4299233302529465	11.580408330728712	1.000000000000001
random_4x6_s1_241	4x6	11.587981243216989	10.967403639713647	-0.6205776035033423	0.5438609406801215	0.7540225038568409	0.2101615631767194	2.368629436351089	1.0000000000000002
random_5x5_s1_88	5x5	16.80373282792723	12.263019865605415	-4.540712962321816	0.37719020856245616	0.7281209989022267	0.35093079033977054	5.139787454324781	1.0000000000000007
random_5x6_s2_138	5x6	19.324632968326437	12.121083511642908	-7.203549456683529	0.26819780452690867	0.661560829629258	0.39336302510234933	4.515610575954601	1.0000000000000007
random_6x6_s0_140	6x6	9.431866412913394	9.362141286786326	-0.06972512612706794	0.6257847138646584	0.7578785974445447	0.13209388357988627	1.2010423241788948	1.0000000000000002
random_3x3_s0_224	3x3	47.347998021622004	12.552489362194793	-34.79550865942721	0.05709613729419083	0.5037422006980695	0.4466460634038787	26.979958177041336	1.0000000000000062
random_3x4_s0_119	3x4	100.18692610543297	13.00183746061141	-87.18508864482156	0.012680691202770463	0.5119422595949507	0.49926156839218017	189.39895184427695	1.0000000000005043
random_3x5_s2_19	3x5	25.336033903922733	12.577285687040657	-12.758748216882076	0.18841410930440822	0.5408696829744533	0.35245557367004504	8.947643227869191	1.0000000000000009
random_3x6_s2_175	3x6	35.34711107699837	10.847024192580195	-24.500086884418174	0.0466685603361386	0.6542903696992776	0.6076218093631389	30.462768845934665	1.000000000000023
random_4x4_s0_181	4x4	14.450833187641946	11.910520036942389	-2.540313150699557	0.302136874825261	0.7747349917035125	0.47259811687825143	4.657121433746374	1.0000000000000002
random_4x5_s0_1	4x5	22.761905919044008	11.769541502754974	-10.992364416289034	0.1540885792063415	0.7331660051220791	0.5790774259157376	11.806254614939922	1.0000000000000044
random_4x6_s1_228	4x6	12.828031935373824	11.158751452607461	-1.6692804827663625	0.40609727730758216	0.7902782661592713	0.38418098885168916	3.019146349012557	1.0000000000000002
random_5x5_s3_238	5x5	11.12065670080736	10.185239169310638	-0.9354175314967215	0.6255425947800316	0.8028350500513932	0.17729245527136162	1.9537531797405083	1.0000000000000004
random_5x6_s2_144	5x6	10.847654391586225	10.60418254733999	-0.24347184424623514	0.5825955391182945	0.5914576194398123	0.008862080321517807	1.5818494658172888	1.0000000000000007
random_6x6_s3_169	6x6	9.715113788590347	9.704170512385105	-0.010943276205242825	0.43192980965330646	0.5460747212570248	0.11414491160371837	1.3232969689695102	1.0000000000000004
random_3x3_s0_248	3x3	19.145429981363847	13.732159670400979	-5.413270310962869	0.33698615850038804	0.5842826440030776	0.24729648550268957	5.265560932992752	1.0000000000000004
random_3x4_s3_183	3x4	12.43918112365195	11.952846154135104	-0.4863349695168466	0.5044286527403414	0.5176618934333641	0.013233240693022674	1.395905607564344	1.0000000000000002
random_3x5_s1_155	3x5	55.6799660518851	11.530670626511236	-44.149295425373865	0.012928514367055575	0.7892503525581206	0.776321838191065	100.32740602627811	1.0000000000000007
random_3x6_s2_139	3x6	52.20542097718362	13.083876771635559	-39.12154420554806	0.04384764394188322	0.5543058935114369	0.5104582495695537	51.17617640315162	1.0000000000000029
random_4x4_s2_93	4x4	15.96186628920148	12.059751654085721	-3.9021146351157583	0.3822818297062625	0.725232799595136	0.34295096988887347	3.7657256135579398	1.0000000000000002
random_4x5_s1_126	4x5	20.07458700241081	11.723904073030102	-8.350682929380707	0.17365182387831485	0.6590387418990615	0.4853869180207467	8.683638328905785	1.000000000000001
random_4x6_s3_238	4x6	11.676936917832517	11.60943062723117	-0.06750629060134727	0.6251558889794178	0.6505713196137837	0.02541543063436591	1.299020699934744	1.0000000000000002
random_5x5_s0_25	5x5	25.479983193769815	13.458300495697504	-12.021682698072311	0.17593041627431028	0.5889549464451426	0.4130245301708323	11.00967908615394	1.0000000000000002
random_5x6_s3_11	5x6	14.132601456617119	11.174932995245687	-2.9576684613714317	0.34975991630848924	0.7531368155440173	0.4033768992355281	2.961869747156635	1.0000000000000002
random_6x6_s2_85	6x6	23.709985769324653	11.40415335388497	-12.305832415439683	0.11497631117333568	0.6053499996174939	0.49037368844415824	10.623674888712355	1.0000000000000007
random_3x3_s2_196	3x3	26.376553475937495	13.3114433804458	-13.065110095491695	0.17024207271957972	0.5305193653752877	0.36027729265570796	9.83542463803442	1.0000000000000002
random_3x4_s2_146	3x4	34.496735478584085	13.060469179532072	-21.436266299052015	0.09592464347621714	0.5335671366726086	0.4376424931963914	17.911360263091897	1.0000000000000007
random_3x5_s1_93	3x5	17.834032420285897	11.917900927077506	-5.9161314932083915	0.24219222397406653	0.7024374080021493	0.46024518402808273	6.325508189627266	1.0000000000000007
random_3x6_s1_4	3x6	37.74602797462782	10.789350876999565	-26.95667709762826	0.04895727262610952	0.7009435006693403	0.6519862280432308	31.078030867128383	1.0000000000000053
random_4x4_s0_170	4x4	25.644968997590603	11.82827832273379	-13.816690674856812	0.12907578405976253	0.5596709345693949	0.4305951505096324	9.974189634143848	1.0000000000000018
random_4x5_s2_126	4x5	14.817114859007203	12.121071123265166	-2.6960437357420375	0.40347586556257464	0.5666149752190209	0.1631391096564463	3.0190694974887764	1.0000000000000004
random_4x6_s2_157	4x6	14.615751195929679	10.899224625034904	-3.716526570894775	0.27239266185046107	0.7308378427442181	0.4584451808937571	3.568889645323608	1.0000000000000004
random_5x5_s0_82	5x5	16.38871569940296	11.9567799490681	-4.431935750334862	0.30316114499954827	0.6752372938622746	0.37207614886272633	3.815721617151743	1.0
random_5x6_s0_212	5x6	10.824094826590095	11.062285151935646	0.23819032534555085	0.7161018885607485	0.74737095740821	0.0312690688474615	1.6755916716401082	1.0000000000000002
random_6x6_s3_81	6x6	9.07025962831472	9.178055795840107	0.10779616752538779	0.7385985385156812	0.651753499779513	-0.08684503873616822	1.2456790748858697	1.0
random_3x3_s0_134	3x3	34.8695315415018	13.143639560888762	-21.72589198061304	0.10446185545707631	0.5208550576340415	0.4163932021769652	17.200722088020886	1.0000000000000002
random_3x4_s1_149	3x4	59.12557670545148	12.928857484496751	-46.196719220954726	0.03084795858204977	0.5907600458023954	0.5599120872203456	51.00765510143077	1.0000000000000009
random_3x5_s1_162	3x5	14.768450828390552	12.671666303226527	-2.0967845251640256	0.46559188175189464	0.6141630062544703	0.14857112450257565	2.8932661708870624	1.0000000000000007
random_3x6_s2_189	3x6	12.200939033983564	11.736635344437731	-0.464303689545833	0.5809395783556631	0.6052422593392006	0.024302680983537495	1.6818680377035793	1.0
random_4x4_s1_166	4x4	12.723285702014724	11.773828473270532	-0.9494572287441922	0.5962397703498445	0.6542070900955036	0.05796731974565905	2.1820315539164765	1.0000000000000002
random_4x5_s2_18	4x5	22.217193168159103	12.475467483879028	-9.741725684280075	0.19519014884948396	0.6539707061799043	0.45878055733042034	6.877375047172702	1.0000000000000007
random_4x6_s0_197	4x6	9.948967431667267	9.875195044750825	-0.07377238691644195	0.739082597842656	0.7711102754577265	0.03202767761507053	1.2521440206319445	1.0000000000000004
random_5x5_s3_165	5x5	29.217637210847638	12.183994782244877	-17.03364242860276	0.11046281288516484	0.636119996087847	0.5256571832026822	14.680431994706916	1.0000000000000002
random_5x6_s0_11	5x6	11.093118658188212	10.124435553693724	-0.9686831044944881	0.6072889220229695	0.6246359882643733	0.017347066241403808	1.6190467875047516	1.0000000000000002
random_6x6_s1_147	6x6	10.266249243687714	9.893672283734944	-0.3725769599527702	0.6822983010267353	0.7394543205229651	0.05715601949622984	1.3642822087660722	1.0000000000000002
random_3x3_s1_74	3x3	20.192336899812638	13.658422418467174	-6.533914481345464	0.3047844593971776	0.5684377891957093	0.26365332979853173	5.113451746130651	1.0000000000000007
random_3x4_s3_186	3x4	18.175863312959958	12.549849238277638	-5.62601407468232	0.2968873582219815	0.5657182222439757	0.26883086402199424	4.999191303578554	1.0000000000000004
random_3x5_s2_137	3x5	21.38084914678379	11.627487633126847	-9.753361513656941	0.2177174779790953	0.5947170515955352	0.37699957361643993	6.611163406974547	1.0
random_3x6_s3_28	3x6	11.694606522463094	11.385852090966479	-0.30875443149661486	0.5727849421967721	0.7709656519170435	0.19818070972027135	1.7369037438305897	1.0000000000000002
random_4x4_s2_174	4x4	16.81052278888838	12.504855377886882	-4.305667411001499	0.3679756511287979	0.6640965516745763	0.2961209005457784	4.343944669454009	1.0
random_4x5_s1_154	4x5	12.372084607316093	10.346047290651345	-2.0260373166647483	0.41577723773449554	0.7179244699581109	0.30214723222361534	2.6885786941826284	1.0000000000000002
random_4x6_s1_34	4x6	13.111477453001196	11.244487755229041	-1.866989697772155	0.3611996108331752	0.7300669159837183	0.3688673051505431	2.3194359984482875	1.0000000000000002
random_5x5_s2_21	5x5	9.869028006108582	9.817029539802181	-0.051998466306400815	0.7273657868922084	0.7974416866123623	0.07007589972015382	1.1398159448501415	1.0000000000000002
random_5x6_s0_82	5x6	10.477668177885858	10.510950835827384	0.03328265794152507	0.6944225227886258	0.7821737626051638	0.08775123981653798	1.3679086292047338	1.0000000000000002
random_6x6_s1_79	6x6	11.700613489459078	11.03870500478506	-0.6619084846740186	0.5300596710062891	0.6669276587535634	0.13686798774727427	1.7241496397956138	1.0000000000000002
random_3x3_s3_199	3x3	61.21562832418161	12.361345263535517	-48.85428306064609	0.03415744255691386	0.5015035071532716	0.46734606459635775	65.02830422542873	1.0000000000000895
random_3x4_s0_145	3x4	43.31795522036062	13.259714005230794	-30.05824121512983	0.06539899593752699	0.548658908828468	0.48325991289094106	30.845891796253223	1.000000000000001
random_3x5_s3_41	3x5	12.165225338434215	12.174331161744309	0.009105823310093797	0.6598215801990627	0.7824693106535965	0.12264773045453381	1.8662182840617285	1.0000000000000004
random_3x6_s3_216	3x6	50.492451460591504	11.810067026273986	-38.68238443431752	0.04205426066179543	0.5181108012034478	0.47605654054165236	45.823748525527385	1.0000000000000018
random_4x4_s2_81	4x4	15.06549070772937	13.091128810507149	-1.9743618972222219	0.47440868836548505	0.5930081340769855	0.11859944571150044	3.3678202864267788	1.0000000000000004
random_4x5_s3_221	4x5	19.943767740717405	10.93574072209055	-9.008027018626855	0.2086667978684259	0.6587330151017132	0.4500662172332873	5.974960721389615	1.0000000000000004
random_4x6_s0_61	4x6	34.85360063543605	10.89951716284931	-23.954083472586742	0.0669587984984036	0.7093401465138794	0.6423813480154759	25.419337849373463	1.0000000000000064
random_5x5_s1_45	5x5	25.048059496713314	11.539120777638058	-13.508938719075257	0.15090184888615715	0.6047391761015706	0.4538373272154134	10.308964282408327	1.0000000000000002
random_5x6_s1_160	5x6	11.901846912493069	11.144873433924683	-0.7569734785683853	0.5695578653646214	0.7089073731788861	0.1393495078142647	1.6550959998051125	1.0000000000000007
random_6x6_s3_93	6x6	11.903686769897758	10.010274235319704	-1.8934125345780544	0.43748217679585927	0.6479005586039236	0.21041838180806433	1.9733997165987347	1.0000000000000002
random_3x3_s1_21	3x3	55.07674587156732	13.845928472599706	-41.230817398967616	0.041585429263716174	0.6386582834405375	0.5970728541768213	52.478967443991735	1.0000000000000044
random_3x4_s3_171	3x4	17.922041247397814	12.501873129240307	-5.420168118157507	0.34341553732650326	0.5336894528760919	0.19027391554958867	4.144602090151682	1.0000000000000004
random_3x5_s0_89	3x5	14.468898804091165	12.312371867483332	-2.1565269366078326	0.43313250611781756	0.6170515634945793	0.18391905737676179	2.7001323804300017	1.0000000000000007
