arm	bucket	poly_id_low	poly_id_high	sys_low	sys_high	sys_gap	metric_a_distance	metric_b_distance	combinatorial_distance	ridge_compact_distance	ridge_full_pca_distance	ridge_mean_low	ridge_mean_high	selected_q10	selected_q25	selected_q50
generic_caliper	generic-F10	0c99d41c986074ea91adbeb540c01a740a79f4c583ed42d8f4a0a37fb6e24fd0	ad5a9eb3ab3aa8cda5dee8c579245e73e3499e6e006f45da675f3908f6798a81	0.4417349375985003	0.5541575241989724	0.11242258660047205	0.6279937613519968	0.5458267530959562	1.2212453270876722e-15	0.6279937613519928	0.5458267530959562	0.5182920905803814	0.3836105822397637	False	False	False
generic_caliper	generic-F10	10123cc6def9cc03adccda83261427dfc1bafdebc3ee34de47fc0b79caa0ce80	244c7ccdf5dd86e7a85df9e2bb115becd34be93c1054723583dc59007f463b5a	0.06401865726028828	0.07038699960437282	0.006368342344084538	1.1866158801258482	0.5514791003184175	0.8627829271933434	0.8146550604461549	0.3121646965334137	1.2977086622739593	1.1841396001598818	False	False	False
generic_caliper	generic-F10	21c1a7ef4148238477172e54db24434fddacb2c66f34e361b20b2c89085a0d65	c756fd669f3ae9dc24f80c2327ac86ba6fb5c143c1585eee8d9415bcbd2d861d	0.5463236861534482	0.5557983875449215	0.009474701391473328	0.6123131934798847	0.40174254804707094	0.0	0.612313193479889	0.40174254804707094	0.4014259932543298	0.3658847411345963	False	False	False
generic_caliper	generic-F10	25ceec1da11aafca48fecabf96b28858b5765ccb1be7dc88a632950186344982	90b8c11b1bac0d58c2b69441593efc7dcae9fe3ccd4b0be6c25a54846187d179	0.17295854873284291	0.21432207764433794	0.04136352891149503	0.9116795810392982	0.6508469442556292	0.5567382595035532	0.7219433280313241	0.6067169133867933	0.553654613405461	0.6491868743964424	False	False	False
generic_caliper	generic-F10	334c4119b36e79c2048bd423a4cd3491a7ef9cc475b9134e388d73eb97881c36	25b893aec9a5edfcdfbb0a98df0cc5c257ed2acafeeddda45c9f24739e5856dc	0.35343973895812225	0.4162760547760721	0.06283631581794985	0.5830662353943257	0.6022293153129672	6.106226635438361e-16	0.5830662353943293	0.6022293153129672	0.4955732577225915	0.47825099922859615	False	False	False
generic_caliper	generic-F10	41e77023699e4474bb94008055b14e7751a9afdda263457361e4521e18d10d0b	bfbd5cf6aa584eadcf2ce5bf7fb0eed74ef891fab7fd31f126205db606f3a544	0.4745404990283402	0.6342016188324596	0.1596611198041194	0.258320168399473	0.27169132113981287	0.13537349257747056	0.22000756102759472	0.2555751198267541	0.4029101031579628	0.3719619217267006	False	True	True
generic_caliper	generic-F10	541eda885bac7c1fa3ee2265987c107a7e09761457397c69471474aec16d7fac	45cbaea7edc315337203fb58d70f4b68bc4dc3167a4973c28c031dc849c8156f	0.18286635576818527	0.24960083667968153	0.06673448091149625	1.4863807675473362	1.2529057536672352	0.5030338895905893	1.3986724749053967	1.2051721308870913	0.6729603280065292	0.592657781737283	False	False	False
generic_caliper	generic-F10	5685348f21fbdb0fb5feaa698edb9bcc160e08c6d380f86fe008f55b7fb1ec42	a98d71072592e63574960a3921f618d1fc031fdddf2ab035b5078cb5e6468f04	0.44107354085841644	0.7459714935308657	0.30489795267244924	0.6974405460507572	0.3908320584666862	0.32960247945717036	0.6146425959948308	0.31996201684036457	0.39992197098846904	0.3453312447547059	False	False	False
generic_caliper	generic-F10	58ab28b943b4feb5b95c97a546a746a2e911c9959857df8e2823c652a83fafe0	fcb68b3192f68670c8c52280a187a341b77a4003378a43d05fb48d87152596fe	0.10795893272710405	0.15584214007413058	0.04788320734702653	0.9102267307843447	0.6695571849375419	0.0	0.9102267307843459	0.6695571849375419	1.0118052943905484	0.814604022768291	False	False	False
generic_caliper	generic-F10	60588e17c1e6ac3b64b77513fe56f295d7452da5eb9a235a9807683f4a0bdb55	15e3864e9ad9f23a2c23fdd0da935ac53870f844f2bbf53d76a516aec092824d	0.41296105011126527	0.691564933523804	0.2786038834125387	0.2664887135123579	0.6656514174801047	1.1102230246251565e-15	0.2664887135123697	0.6656514174801047	0.4398109062543369	0.42093812816841814	False	False	False
generic_caliper	generic-F10	6064fb028b2fed99d488677a0ab31bc25adb4c43f89b3fcdb0dfbf171b634182	eaf3a6e1b987372e3467ab7b0b6a9c248be5f586595efec5f6eadc22fdb35f45	0.23223457268970504	0.4452696189043711	0.21303504621466607	1.8097614753614324	0.9298927137638657	1.6778741076048693	0.6782146243863745	0.7359404857519718	0.5057699832458952	0.4575949035856928	False	False	False
generic_caliper	generic-F10	63cc79c9e5d6d6f4dd15039cc19f1cdcfdd5f84b5b0bc54bc70524de9d3a10c5	666802a5844f42a30e59ea3be9c06c4f1849e0f6838edf42f90d9714f494ca49	0.3739643062852334	0.5628448404332378	0.18888053414800438	1.2368039275120948	0.5356600127732959	0.4707917673730633	1.1436953558020102	0.47475420875609103	0.4820232953020735	0.3793870021484473	False	False	False
generic_caliper	generic-F10	7b3cb98d24b9605d8f7f748547859c8c5fcfafbb0888060ad7fb070149dc9ea3	63def6f6f3ee8843b9265e9e0ba2064de3bb7463b19f356fa4a293501337c800	0.3009211603569633	0.5641562453878461	0.26323508503088283	0.5120419875590201	0.3546902436868088	0.4178706997711739	0.2959241039458306	0.2780696911712936	0.5355469217565334	0.47491237702295386	False	False	True
generic_caliper	generic-F10	8aff5594ed4b203846049eb0da3ebfd2c4c2e1f915b47188096d222d76f5a3fc	59ab5ed28d275b16f8e1cd868494e1aca62acc34eb8b741176a8c133371126c2	0.2876773224593315	0.349683942833142	0.06200662037381055	0.5834537186703351	0.31194283738158873	1.2212453270876722e-15	0.5834537186703552	0.31194283738158873	0.44526678083562904	0.43172519237889734	False	False	True
generic_caliper	generic-F10	8c347f9fb2977e7b90bce2d23168074f6965c0fd527b2bb884dadcc23c6bc098	69686b27e05959b988f5622c944ffba9867c00cb9687c2ae2fa7902e87f21138	0.4853531458422137	0.5154351116715874	0.030081965829373725	0.32701820544357174	0.610947984630431	0.17646776146578652	0.2753180630739047	0.5990140249677806	0.3811926733512274	0.4386634019287108	False	False	False
generic_caliper	generic-F10	925569bb868d2918789822ade30fea6946b2d13b364a4943d6398f56e83c15ce	776b5233464a0027da1dd8977b0f0ac2ed3c886e157eb61b0c55946489ddb566	0.2501495758187735	0.29695734336091384	0.04680776754214033	0.8994604969169618	0.5141710919127734	0.20915019794327327	0.8748059100248458	0.4940530828123422	0.5824356357270634	0.5790447457846574	False	False	False
generic_caliper	generic-F10	92ea59c999e7f526d022bbbcae50c36a5574daaf96c4615a6e0747b79b8b7260	78da60031224a987acf11b81f45796fabe55c59398209222319557617f01657d	0.41311939630919714	0.4625437858266921	0.04942438951749495	0.5529572543823484	0.8902063286654358	1.2560739669470201e-15	0.5529572543823436	0.8902063286654358	0.5343783000367156	0.5062255014991166	False	False	False
generic_caliper	generic-F10	9be74815b2eba4f0aba732181fd030744d71ca50c14b22c83fde9f80b776e262	b1e7ffd610ec55623667b5e310ecb6e108e9a3873f3e6c606416d62a00a410cd	0.22091574772554273	0.4264389681482237	0.20552322042268095	1.234322160126908	0.8067072500717302	0.4228842624338327	1.1596206688250044	0.7753217525961368	0.6226737923377877	0.485677729072122	False	False	False
generic_caliper	generic-F10	b45503b4de87166abd8d4c3db1a64a74d6ebdf794882e7eb9d02fa7bfcfc8489	c6d301cb62ddd74e11a66bfadcfeeb2e8f119a1942c85ddf7ee68896ba26d5c4	0.6168192331451379	0.8595596058028344	0.24274037265769655	0.7534772567339925	0.33514324381451066	0.6853705803245433	0.3130417608578505	0.177294550777909	0.4423284890901801	0.3896458519587565	False	False	False
generic_caliper	generic-F10	bcb616d0c2eba02e406b1253fd4f7a7ba6cfe4e393b96914c2925b2b4afce0ff	d67c5020a271fd881833dc8b02aaff1706bbdc0956acda3e0459d35e5a536332	0.4460676480165908	0.4654548501686876	0.019387202152096772	0.2511983940770026	0.38423219257628866	0.1486517451285605	0.20249269581172452	0.3706590254057546	0.46268598998827765	0.4574954868036295	False	False	True
generic_caliper	generic-F10	be5a9542afd0956df80758f80564a0bd3e6c3739624dd63d5ccd240d6c879591	a27e1ccd59d647cc8a6fa320a8eabe686b9a26ba7c22063c38ac171e529456ce	0.5008686123985524	0.6985632713040625	0.19769465890551008	0.5679668958268657	0.675082296264803	0.0	0.5679668958268794	0.675082296264803	0.42506281775566646	0.38246599062916886	False	False	False
generic_caliper	generic-F10	c6053eb84bb2a5550197c4273b2d14a821ceec22539a15d3a475184ae9585dda	16ded4d05a193cbdc6157904d7b6907df7bc4b8f641f568eb8d55db60f4c962f	0.5740478120457169	0.6099521576051152	0.035904345559398365	0.6837336820746988	0.5905691393035096	4.440892098500626e-16	0.6837336820747013	0.5905691393035096	0.39478967247574026	0.3942062415075521	False	False	False
generic_caliper	generic-F10	c69f9ef960586d6d305348ecc36d20ae4a0f13753f2607d05b3572e5f56cf690	207684365747df043ed964f5e6328c4c5d74ebb409d4bd3d95a65ff8a9aaf80b	0.16331253349342062	0.1765375821230914	0.013225048629670777	1.2689115113403584	0.8574267833969617	0.19806570944794644	1.2533580487446323	0.8467527442591938	0.7488883739005832	0.6349351604775056	False	False	False
generic_caliper	generic-F10	c95c2f1785edbc46ac7c68b7b1895bdf3e10112a73d363d5a4d10162d05c4cc3	51044ede508a16c278ee0a919692b35d2eb6fb4757d035fa6ba8fb9bdfeef053	0.4658660586597779	0.4905169948973004	0.02465093623752246	0.22868007566266021	0.2967375225928061	0.0	0.2286800756626513	0.2967375225928061	0.4855666286266617	0.5209194390311388	False	True	True
generic_caliper	generic-F10	cab5c6af62143bdee907863b9663272045feeb1b10b1dafff3240c062c0114a3	ac75862076902d40621612a74a5121630d962a4300dbe5ab9fc2920348a1e429	0.5197726295632852	0.6885030752158804	0.1687304456525952	0.6324181659132473	0.5751109778821838	0.14865174512856116	0.614699434884491	0.566132822033278	0.41722663897459555	0.4034557309338763	False	False	False
generic_caliper	generic-F10	e24b437595471c04e6b3d6e72c673302e32a50e5cceddee49d91b323e220b609	d39c9ba91c91da3d5001f7e91b0e0f3eb4569c76c96ddb4a1763fe15bbd48b82	0.31868103300710726	0.4245667569266624	0.10588572391955514	0.7778236949249595	0.3892363565141454	0.0	0.7778236949250068	0.3892363565141454	0.5259233059160925	0.47505739824996646	False	False	False
generic_caliper	generic-F10	ee5b3e92f4b4dec2fe0f0fa098754d36ecda3e42fe84fe69808260aede61c232	dfbe66cfd7b055062483f8e5a94fda8850cbdb226d777e44531a87edb3f75283	0.5067633643946893	0.6647960870145644	0.1580327226198751	0.6392491479462031	0.3926243929584655	1.1102230246251565e-15	0.6392491479462017	0.3926243929584655	0.3593156065439558	0.4137863700529747	False	False	False
generic_caliper	generic-F10	f790ab899028b6af1748b8bdc60d6be2d677dde2f01f45d8c4c996bb17a55333	72706cc4da603d564a034d0191cdb4a12c8ede98c1dda242d46e5d901c47c777	0.6092002539018969	0.656054285997421	0.04685403209552408	0.6201637392535202	0.4425600758374461	0.1486517451285605	0.6020844809120588	0.4308284531318792	0.3478315862904793	0.39498918445298037	False	False	False
generic_caliper	generic-F11	00e79aaa2d9c69d1d205a0305f8043d0fb495fdb35b61d4327938ff9de604525	a08e2b78674a6bc6917f4b1a70969ecfe6191dfe1d6b5fd8d84242ed6be3e8a6	0.2326088587039391	0.26720952894605965	0.034600670242120546	1.005785050478844	0.6202884895993241	0.4459919300193232	0.9014958491997423	0.5295739393263681	0.49192298337162577	0.5019797585512459	False	False	False
generic_caliper	generic-F11	05c13e54c0f0bcf02799e59311865e157b9720b92c54a68a6dae97b6b2f90619	8a485817b913dc2beb2103c1043301d7a694074beb209b22f9db8a52a1762f52	0.3606053012516081	0.38749909735359217	0.026893796101984058	0.5046076379556047	0.5223297882820324	0.20808587886520535	0.45970548756789026	0.5047821322876638	0.3681936300506433	0.44371484152482354	False	False	False
generic_caliper	generic-F11	164c9943b7f92601f2e7984cea84e76140729f3ccbe3d115b4343339498642a7	3e0240a662599681c97b9e598a69deb95c8971fe15b4248e8b12bd471313ad79	0.05122946954289682	0.08974067353891042	0.038511203996013606	2.6220747935876934	0.8632356629967853	0.18258522243416342	2.6157100106312616	0.8551603445388084	1.0633459404693564	0.8727206455430907	False	False	False
generic_caliper	generic-F11	2bd48e5ed74e2a0879a6263116159fa966ee3d46526aa0c75135f7bf6abc8565	fc54478da27b0ddd3a3a0420465e328cc61f007f5852da47c50f45d488651397	0.12045513918933383	0.19799962537175297	0.07754448618241915	0.7868804820610248	0.624610761558249	0.34992697001236284	0.7047921741240891	0.5823826564330863	0.7708594925395349	0.5944985729221663	False	False	False
generic_caliper	generic-F11	2cd9efc7b92407697dca2d67b934985c6bf86ccb4a6eea2e7e18865b6d7bc5c5	a9b058a4fad0d88ec3d9849b0507db7052df4f09c19f84c2af9627b40ddcd7db	0.40886174659903807	0.6828084876852907	0.2739467410862526	0.5358814866406155	0.31818822881113124	0.0	0.5358814866406105	0.31818822881113124	0.3175233817242011	0.3572307892445239	False	False	True
generic_caliper	generic-F11	3a90faaf2c7fc8171fc67cd912a2009e8049546c9f470fefb799504483878344	f5f55a6fd2d31aafe3d1358dc78d16a64ab9233b3c52aa062d443566b8a0b68f	0.14779030712389177	0.20954035290233525	0.06175004577844348	1.6419336435586316	0.9314630023315245	0.4691973549622835	1.5734674867775693	0.8809018285470374	0.5613068174800921	0.4578224173306832	False	False	False
generic_caliper	generic-F11	575998f0ecf9cc0aa942e0481510807e08717b046dc40209e8345ea2a8fbb02d	4b675313327caff47ca5c6dcb9aa706c2d6befa923d5a514b151521390fd5047	0.008519945566919387	0.017360528601488498	0.00884058303456911	2.6088676474996175	1.4827349838263177	2.4238300607618486	0.9650068594146873	1.1503895990040311	2.2440891407101384	1.9792671499385428	False	False	False
generic_caliper	generic-F11	59bbb581dff767ec1c6f209de6ee9e0308b4e5ec049f582ce9c4c28a04004c8a	a25561e5436768d77c52eb2f303b240c49e2ea5e55d8e71a779d2c75c0035ac8	0.33824268760301424	0.38482043661898274	0.046577749015968506	0.6995589394791896	0.7031480978300263	0.42831397798195964	0.5531092532859329	0.6631676047624252	0.45206024398670563	0.4265421154317837	False	False	False
