poly_id	arm	bucket	sys	residual_sign	median_oof_residual	oof_residual_spread	ridge_seed_20260711_residual	ridge_seed_20260712_residual	hist_seed_20260711_residual	hist_seed_20260712_residual	ridge_leave_bucket_out_residual	hist_leave_bucket_out_residual	leave_bucket_out_sign_agrees
f51874e0137d8219e94c95b0707157b3fd6c02b72a72399e3bff55ae5009fc34	product_exact_summary	product-4x4	0.31863359620377296	negative	-0.15586595745598525	0.02804066334929295	-0.15105329265265777	-0.14552289803803414	-0.1735635613873271	-0.16067862225931273	-0.14595397583020708	-0.16708014919094788	True
f62ec9a95350001fd478c5f356f76ee99d8aaf7eac63a621c349cd126a22bde5	product_exact_summary	product-4x4	0.7034844868842206	positive	0.18077497839791518	0.1275379003031472	0.2354379447347682	0.2372457076574092	0.109707807354262	0.12611201206106215	0.236726340223276	0.10560711491157926	True
f705a521caef5e6447d4b26fa7688190112d72c101a107fe306ed11e0ca51030	product_exact_summary	product-4x4	0.7017656377579298	positive	0.1243022184505348	0.11479475925812466	0.1709360280274208	0.17597188148243825	0.07766840887364879	0.061177122224313596	0.17816128887217597	0.016851031542246653	True
f99e0a6255504389a099f5bb49e8e7cb6652278d41b816c0225a9584ac99cc98	product_exact_summary	product-4x4	0.6423578118400856	positive	0.14168695334379455	0.2156355737242695	0.23648269999793725	0.23989247255642449	0.046891206689651854	0.024256898832154983	0.2390677077892452	0.04847993836141207	True
fae9c7bcfea8cd7c736bb096754da7eb0e9574846d9438bd62718f1e68cb53f8	product_exact_summary	product-4x4	0.5975767576757194	positive	0.12313351876771908	0.08875250155252273	0.16841666886528323	0.16508586061053582	0.08118117692490234	0.07966416731276049	0.1732982488153726	0.10537912943296984	True
fbd305976f1ca02338f53d581e5a98b4c15b48f5cba684f43832f8b4b827f44c	product_exact_summary	product-4x4	0.2609789757688157	negative	-0.10854032132086233	0.04305305996828607	-0.08844853130412628	-0.09031883302409976	-0.1267618096176249	-0.13150159127241234	-0.09024443944995825	-0.098406811366329	True
fda0852c5a8d381150e8ca2b68de6dc77839d6f1584835d1773a98d0c0132521	product_exact_summary	product-4x4	0.7096487953247098	positive	0.1505147085501941	0.17167136901618574	0.22877941536742663	0.23082866446545924	0.07225000173296159	0.059157295449273506	0.23066641973898083	0.040554141759120754	True
ff19031e52810c6ea23cb8bf4c7db8a0da84e592565d17468169a69ca9c0c44a	product_exact_summary	product-4x4	0.6231986449842795	positive	0.1826533111789604	0.06701077852117643	0.2147104940442815	0.21424278707827793	0.14769971552310507	0.15106383527964284	0.21642061913064292	0.157974908871315	True
ff84f728d00741594fb0534683ba81364912ebb3055c83e79a5a3b2bc916ac29	product_exact_summary	product-4x4	0.1722135157988695	negative	-0.1559606346729536	0.2336733262804515	-0.26493511988949986	-0.27467466341393487	-0.04698614945640733	-0.04100133713348336	-0.26954080628504445	-0.024407013535885813	True
02681b0ddd365d0b5ced288398180e42e8423e5f8ab007bee06697e1dfaaf5f1	product_exact_summary	product-4x5	0.4362418344999482	negative	-0.11691827657968173	0.12565610685946071	-0.07731453044964393	-0.07494919649923742	-0.20060530335869814	-0.15652202270971954	-0.07215747241792131	-0.20506240500381484	True
02d353dc31670cd1f921e40ae5cf61825c6560cc8556a2893bf71b53e3feb082	product_exact_summary	product-4x5	0.5906935371173008	positive	0.14631655816146044	0.12582218620691044	0.21098969294047754	0.2064705637635187	0.0851675067335671	0.0861625525594022	0.20799427418792893	0.08710392156821534	True
06414cb809697cf3e852a760affae4c30b39a64f385b3b728cb604852b29a964	product_exact_summary	product-4x5	0.6321759726235399	positive	0.15938853343862253	0.18338665256538283	0.23424848086610273	0.23619342897723555	0.05280677641185272	0.08452858601114233	0.23743655537757602	0.07069951659110585	True
078c6a7605541d0d487ede8505f4daac0699415537b0cecf76f98fea8f39617b	product_exact_summary	product-4x5	0.6886972268855417	positive	0.13168893156310318	0.17966782284261756	0.21695610596217507	0.2183165502147038	0.038648727372086245	0.046421757164031296	0.21935517226594425	0.074564045810112	True
07ae427bc9d29c49f091c5f08a261aca5a4e78768ee8881f37b391fbf82e1206	product_exact_summary	product-4x5	0.6890307610529661	positive	0.12629122362877315	0.1730786002184952	0.21063650440831583	0.20548772478686628	0.037557904189820634	0.04709472247068003	0.21409550312356324	0.07450361536321193	True
08e64aceebca88654d603cc914d982d7380bbb9c617e171c7cb11f332ea1a74d	product_exact_summary	product-4x5	0.28068946477251305	negative	-0.11391102052745619	0.19777632612324342	-0.2089381356156887	-0.21086211781244374	-0.01888390543922369	-0.013085791689200321	-0.2059298656036656	-0.03939251797202448	True
090e7a4d6abb57493f83febfeb5ef53d4faf7226ce50e99ab020fefe66b9cfca	product_exact_summary	product-4x5	0.2569329753623269	negative	-0.1253240679112893	0.05520996125737515	-0.14550474558398285	-0.14828890676421114	-0.09307894550683599	-0.10514339023859576	-0.14581672063954493	-0.10890686832587576	True
0bc68290f878cf148f0d9fcfa10e5ec2b30a68552010e5c2d4ee456852138dd5	product_exact_summary	product-4x5	0.1696451277603981	negative	-0.1159491282173476	0.06560321603005281	-0.14557247462494013	-0.14455947701830849	-0.07996925859488732	-0.08733877941638671	-0.14616351874344666	-0.07729477116170771	True
0d0733f98e5028056aadc0620fbc94c299667396fe22b3b43ceff9e8a1d962ef	product_exact_summary	product-4x5	0.7228173122733618	positive	0.13880661189801358	0.11560528665591596	0.18787589885774236	0.19138754207759656	0.08973732493828479	0.0757822554216806	0.19160867411752014	0.10545074703778401	True
0de15cb1c8e38eba7e96f761ae8812054bdf60a32d16fb3f50c325d1aa3fd0f4	product_exact_summary	product-4x5	0.20921112679540507	negative	-0.16122760577697162	0.08065017279479286	-0.12701839633927278	-0.12271697855137967	-0.20336715134617253	-0.19543681521467046	-0.12343928585416672	-0.2328617574505937	True
0de8ddc8102da2907ea5c90a0f1416a68d7225ad43ec4eb9e65d9601d7e165ea	product_exact_summary	product-4x5	0.8381244889295797	positive	0.28420570676732904	0.22377512698314195	0.38452758974260925	0.3882844032286057	0.18388382379204882	0.16450927624546374	0.38804052567294844	0.19016511338829845	True
124279e2f844dd79ab00d240c323ee9e085cbf663cf47c905f3b4bed25fbde3c	product_exact_summary	product-4x5	0.7160117218550874	positive	0.1723648079566418	0.16620889865657096	0.23821501590487554	0.24308666953762004	0.10651460000840807	0.07687777088104908	0.24220695461488312	0.05752942536726302	True
168292d2e72147fe5b7a1d281b39c3d29d1495c7fea6fe99288652067a003ca2	product_exact_summary	product-4x5	0.7244704552751641	positive	0.1952720156996489	0.21053317600965388	0.2949388050852721	0.29761967033214104	0.09560522631402568	0.08708649432248716	0.2983866879954345	0.08909985993664804	True
16b1f34a8d24559259a27604119b3196f3b9f0b16863469166daefb93c291593	product_exact_summary	product-4x5	0.48749610983314456	positive	0.10135865923224899	0.16076195716956532	0.18269015054660853	0.17748960709377049	0.021928193377043215	0.02522771137072749	0.18561716794969368	0.020614367722332272	True
18f0aac03987bd3382b5af473cf7ae946141d8591bb526bb72383a9da6c71a5b	product_exact_summary	product-4x5	0.3603300679265012	negative	-0.1151285136005896	0.06469585613367118	-0.13973343732047133	-0.13872142243484648	-0.09153560476633271	-0.07503758118680015	-0.13443411569114427	-0.06939689300763452	True
