capacity_source	facet_count	rows	label	sys_threshold	feature	mathematical_quantity	spearman_with_sys	feature_tail_rule	target_feature_mean	rest_feature_mean	positives	selected	hits	base_rate	precision	recall	enrichment
random_product_sample	7	1024	top_five_percent	0.5396125881258974	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9837245860453471	lowest_15_percent	0.6841705652953204	1.7912233654222567	52	154	52	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_product_sample	7	1024	top_five_percent	0.5396125881258974	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9837245860453471	lowest_15_percent	12.999240740611087	34.033243943022875	52	154	52	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_sample	5	512	top_five_percent	0.4476032852974554	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9817019897060002	lowest_15_percent	1.6495413438288362	4.882389790152792	26	77	26	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_sample	5	512	top_five_percent	0.4476032852974554	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9817019897060002	lowest_15_percent	16.49541343828836	48.823897901527914	26	77	26	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_sample	6	512	top_five_percent	0.48002565354370913	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9716010202446757	lowest_15_percent	1.0535556261160868	2.649063493133201	26	77	26	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_sample	9	512	top_five_percent	0.5840257454141939	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.933354004302995	lowest_15_percent	14.39936983801003	25.825160464851738	26	77	26	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_sample	6	512	top_five_percent	0.48002565354370913	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9266302170952495	lowest_15_percent	2.6734280201954075	10.049629715133134	26	77	26	0.05078125	0.33766233766233766	1.0	6.64935064935065
random_product_sample	6	1024	top_five_percent	0.5032340724101262	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9943104369322651	lowest_15_percent	2.923360845377519	11.804964945501531	52	154	51	0.05078125	0.33116883116883117	0.9807692307692307	6.521478521478522
random_sample	6	512	top_five_percent	0.48002565354370913	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9743669247319211	lowest_15_percent	15.348828340632044	38.74642080059974	26	77	25	0.05078125	0.3246753246753247	0.9615384615384616	6.393606393606394
random_product_sample	7	1024	top_five_percent	0.5396125881258974	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9446271278878476	lowest_15_percent	1.7502692082488436	5.978821780456632	52	154	50	0.05078125	0.3246753246753247	0.9615384615384616	6.393606393606394
random_product_sample	8	2048	top_five_percent	0.6175674217039294	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9702616486577151	lowest_15_percent	0.5051841593529427	1.2680668622549298	103	308	98	0.05029296875	0.3181818181818182	0.9514563106796117	6.326566637246249
random_product_sample	8	2048	top_five_percent	0.6175674217039294	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9720967913575272	lowest_15_percent	11.935311367993787	29.70748354912445	103	308	97	0.05029296875	0.31493506493506496	0.941747572815534	6.26200983482537
random_product_sample	9	2048	top_five_percent	0.6623604339491005	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9678468078084131	lowest_15_percent	11.425342446110283	25.48461666408605	103	308	95	0.05029296875	0.30844155844155846	0.9223300970873787	6.132896229983609
random_product_sample	7	1024	top_five_percent	0.5396125881258974	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9611754233423931	lowest_15_percent	2.356701854082018	7.811021010948762	52	154	47	0.05078125	0.3051948051948052	0.9038461538461539	6.00999000999001
random_product_sample	8	2048	top_five_percent	0.6175674217039294	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9314586831754288	lowest_15_percent	1.8202579742676854	6.361791249874949	103	308	92	0.05029296875	0.2987012987012987	0.8932038834951457	5.939225822720968
random_sample	7	512	top_five_percent	0.5563223588294512	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9614289719733122	lowest_15_percent	14.861852575041114	32.3525381792335	26	77	23	0.05078125	0.2987012987012987	0.8846153846153846	5.882117882117882
random_sample	7	512	top_five_percent	0.5563223588294512	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9596891057552557	lowest_15_percent	0.7521593150917363	1.653491526030475	26	77	23	0.05078125	0.2987012987012987	0.8846153846153846	5.882117882117882
random_sample	6	512	top_five_percent	0.48002565354370913	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9329916364827594	lowest_15_percent	2.1932546945398657	7.67656128816203	26	77	23	0.05078125	0.2987012987012987	0.8846153846153846	5.882117882117882
random_sample	9	512	top_five_percent	0.5840257454141939	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9260776799304197	lowest_15_percent	0.47743181077717617	0.8466441649656014	26	77	23	0.05078125	0.2987012987012987	0.8846153846153846	5.882117882117882
random_product_sample	10	2048	top_five_percent	0.6942490364853423	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9353260760600451	lowest_15_percent	10.673829689736738	19.93247549755413	103	308	91	0.05029296875	0.29545454545454547	0.883495145631068	5.874669020300089
random_product_sample	9	2048	top_five_percent	0.6623604339491005	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9594307198322047	lowest_15_percent	0.4038880799898296	0.915243719518108	103	308	88	0.05029296875	0.2857142857142857	0.8543689320388349	5.680998613037447
random_sample	5	512	top_five_percent	0.4476032852974554	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.945654393546652	lowest_15_percent	3.0208318268246708	11.532535275132735	26	77	22	0.05078125	0.2857142857142857	0.8461538461538461	5.626373626373626
random_sample	5	512	top_five_percent	0.4476032852974554	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9445183842883464	lowest_15_percent	3.602486429662953	13.817662739112805	26	77	22	0.05078125	0.2857142857142857	0.8461538461538461	5.626373626373626
random_product_sample	10	2048	top_five_percent	0.6942490364853423	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9328361780439147	lowest_15_percent	0.30868469622005146	0.578465685439605	103	308	86	0.05029296875	0.2792207792207792	0.8349514563106796	5.551885008195687
random_product_sample	8	2048	top_five_percent	0.6175674217039294	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9067933681785152	lowest_15_percent	1.3017795629638658	4.524028715106376	103	308	86	0.05029296875	0.2792207792207792	0.8349514563106796	5.551885008195687
random_product_sample	9	2048	top_five_percent	0.6623604339491005	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9050627073236306	lowest_15_percent	1.6012020309664947	4.873352664334363	103	308	85	0.05029296875	0.275974025974026	0.8252427184466019	5.487328205774808
random_sample	8	512	top_five_percent	0.5724537381016009	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9489128428949085	lowest_15_percent	14.529591608780889	46.48998052995604	26	77	21	0.05078125	0.2727272727272727	0.8076923076923077	5.37062937062937
random_sample	8	512	top_five_percent	0.5724537381016009	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9487826658541331	lowest_15_percent	0.5871479137201852	1.8446821664210413	26	77	21	0.05078125	0.2727272727272727	0.8076923076923077	5.37062937062937
random_sample	7	512	top_five_percent	0.5563223588294512	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9095629878062736	lowest_15_percent	2.270620424340314	7.723938062470433	26	77	21	0.05078125	0.2727272727272727	0.8076923076923077	5.37062937062937
random_sample	10	512	top_five_percent	0.6403446152799739	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8966896765315114	lowest_15_percent	0.3939286499004622	0.5983219447176701	26	77	21	0.05078125	0.2727272727272727	0.8076923076923077	5.37062937062937
random_sample	8	512	top_five_percent	0.5724537381016009	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9178050899222944	lowest_15_percent	1.3626221206330515	6.585888191799358	26	77	20	0.05078125	0.2597402597402597	0.7692307692307693	5.114885114885114
random_product_sample	10	2048	top_five_percent	0.6942490364853423	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8516807672849638	lowest_15_percent	1.2805310075189278	3.583726456214514	103	308	76	0.05029296875	0.24675324675324675	0.7378640776699029	4.906316983986887
random_sample	10	512	top_five_percent	0.6403446152799739	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9032457356290269	lowest_15_percent	14.230123535034194	21.594674881397193	26	77	19	0.05078125	0.24675324675324675	0.7307692307692307	4.859140859140859
random_sample	10	512	top_five_percent	0.6403446152799739	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8408387192295808	lowest_15_percent	1.4058324072188726	3.574762846508324	26	77	19	0.05078125	0.24675324675324675	0.7307692307692307	4.859140859140859
random_product_sample	9	2048	top_five_percent	0.6623604339491005	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8983304504981222	lowest_15_percent	1.0839914567042264	3.268818260308086	103	308	72	0.05029296875	0.23376623376623376	0.6990291262135923	4.648089774303366
random_product_sample	11	1024	top_five_percent	0.7145715685179074	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9076726897217651	lowest_15_percent	0.25368475678821145	0.40652786338635505	52	154	34	0.05078125	0.22077922077922077	0.6538461538461539	4.347652347652348
random_product_sample	11	1024	top_five_percent	0.7145715685179074	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9076726897217651	lowest_15_percent	10.40107502831667	16.667642398840556	52	154	34	0.05078125	0.22077922077922077	0.6538461538461539	4.347652347652348
random_sample	8	512	top_five_percent	0.5724537381016009	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9058617934676875	lowest_15_percent	2.0461500747011083	12.09162192811378	26	77	16	0.05078125	0.2077922077922078	0.6153846153846154	4.091908091908092
random_sample	9	512	top_five_percent	0.5840257454141939	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8753871336446138	lowest_15_percent	1.1359438217481834	2.408854456315681	26	77	16	0.05078125	0.2077922077922078	0.6153846153846154	4.091908091908092
random_sample	9	512	top_five_percent	0.5840257454141939	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8694935827010448	lowest_15_percent	1.7400635615515014	5.035635080745592	26	77	16	0.05078125	0.2077922077922078	0.6153846153846154	4.091908091908092
random_sample	11	512	top_five_percent	0.6474436171671438	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8564114159542693	lowest_15_percent	0.3534456195763821	0.5172011000655109	26	77	16	0.05078125	0.2077922077922078	0.6153846153846154	4.091908091908092
random_product_sample	11	1024	top_five_percent	0.7145715685179074	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8224630525355838	lowest_15_percent	1.1111370346412284	2.6955710058219857	52	154	32	0.05078125	0.2077922077922078	0.6153846153846154	4.091908091908092
random_product_sample	10	2048	top_five_percent	0.6942490364853423	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8596023200621773	lowest_15_percent	0.8164068351117862	1.9787261851376092	103	308	63	0.05029296875	0.20454545454545456	0.6116504854368932	4.067078552515446
random_sample	7	512	top_five_percent	0.5563223588294512	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9097997383584532	lowest_15_percent	1.6734044151809682	5.1600530668618	26	77	15	0.05078125	0.19480519480519481	0.5769230769230769	3.8361638361638364
random_product_sample	12	1024	top_five_percent	0.7498293014095222	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.87767912702954	lowest_15_percent	0.2085496765927541	0.30309730670816526	52	154	30	0.05078125	0.19480519480519481	0.5769230769230769	3.8361638361638364
random_product_sample	12	1024	top_five_percent	0.7498293014095222	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.87767912702954	lowest_15_percent	10.0103844764522	14.54867072199193	52	154	30	0.05078125	0.19480519480519481	0.5769230769230769	3.8361638361638364
random_sample	12	512	top_five_percent	0.678482539650276	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.840943772816745	lowest_15_percent	14.309107004179365	23.7685013728751	26	77	15	0.05078125	0.19480519480519481	0.5769230769230769	3.8361638361638364
random_sample	12	512	top_five_percent	0.678482539650276	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8326309495199186	lowest_15_percent	0.30258334832348904	0.4998963153911217	26	77	15	0.05078125	0.19480519480519481	0.5769230769230769	3.8361638361638364
random_sample	11	512	top_five_percent	0.6474436171671438	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8330879102722559	lowest_15_percent	1.4067357569295202	3.473940965279728	26	77	14	0.05078125	0.18181818181818182	0.5384615384615384	3.5804195804195804
random_sample	11	512	top_five_percent	0.6474436171671438	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8644884721793067	lowest_15_percent	14.65224301400352	21.645248234650428	26	77	13	0.05078125	0.16883116883116883	0.5	3.324675324675325
random_sample	10	512	top_five_percent	0.6403446152799739	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8143556486822078	lowest_15_percent	0.9513121151886563	1.6401250101008433	26	77	13	0.05078125	0.16883116883116883	0.5	3.324675324675325
random_sample	5	512	top_five_percent	0.4476032852974554	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7649329874343392	lowest_15_percent	1.527327389520313	3.0112914242191637	26	77	13	0.05078125	0.16883116883116883	0.5	3.324675324675325
random_product_sample	11	1024	top_five_percent	0.7145715685179074	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7581239829947785	lowest_15_percent	0.6715028031401583	1.156399422836336	52	154	26	0.05078125	0.16883116883116883	0.5	3.324675324675325
random_product_sample	12	1024	top_five_percent	0.7498293014095222	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7570666887204062	lowest_15_percent	0.9966231598678826	2.08853548333267	52	154	25	0.05078125	0.16233766233766234	0.4807692307692308	3.196803196803197
random_sample	11	512	top_five_percent	0.6474436171671438	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.756180995439512	lowest_15_percent	0.8644526237310959	1.383637199743989	26	77	12	0.05078125	0.15584415584415584	0.46153846153846156	3.068931068931069
random_sample	12	512	top_five_percent	0.678482539650276	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7888029505842231	lowest_15_percent	1.3298979401538515	4.125833476307435	26	77	11	0.05078125	0.14285714285714285	0.4230769230769231	2.813186813186813
random_sample	12	512	top_five_percent	0.678482539650276	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.737276267151898	lowest_15_percent	0.7466895372990241	1.1963931993530932	26	77	9	0.05078125	0.11688311688311688	0.34615384615384615	2.3016983016983015
random_product_sample	12	1024	top_five_percent	0.7498293014095222	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7258376770259637	lowest_15_percent	0.5706607448777732	0.9015853390237676	52	154	15	0.05078125	0.09740259740259741	0.28846153846153844	1.9180819180819182
random_product_sample	11	1024	top_five_percent	0.7145715685179074	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.3702729820828266	highest_15_percent	0.14828271511317104	0.11725968476473668	52	154	13	0.05078125	0.08441558441558442	0.25	1.6623376623376624
random_sample	11	512	top_five_percent	0.6474436171671438	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.3707953531087994	highest_15_percent	0.24150516200293012	0.20986735869154596	26	77	6	0.05078125	0.07792207792207792	0.23076923076923078	1.5344655344655345
random_product_sample	10	2048	top_five_percent	0.6942490364853423	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.31499147102033404	highest_15_percent	0.18555775196965346	0.15331265451693782	103	308	21	0.05029296875	0.06818181818181818	0.20388349514563106	1.3556928508384818
random_product_sample	12	1024	top_five_percent	0.7498293014095222	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.2966281247764823	highest_15_percent	0.1139684516442636	0.10085239408399753	52	154	9	0.05078125	0.05844155844155844	0.17307692307692307	1.1508491508491507
random_product_sample	8	2048	top_five_percent	0.6175674217039294	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.18589270681937503	highest_15_percent	0.3313730314283695	0.29147960155862135	103	308	14	0.05029296875	0.045454545454545456	0.13592233009708737	0.9037952338923213
random_sample	10	512	top_five_percent	0.6403446152799739	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.28385586540552293	highest_15_percent	0.276472478855439	0.2610836683883697	26	77	3	0.05078125	0.03896103896103896	0.11538461538461539	0.7672327672327672
random_sample	6	512	top_five_percent	0.48002565354370913	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.058301611620375136	lowest_15_percent	0.8203331350434847	1.1007962479883413	26	77	3	0.05078125	0.03896103896103896	0.11538461538461539	0.7672327672327672
random_sample	12	512	top_five_percent	0.678482539650276	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.31591661087650635	highest_15_percent	0.19487597251047195	0.18536722335231964	26	77	2	0.05078125	0.025974025974025976	0.07692307692307693	0.5114885114885115
random_product_sample	9	2048	top_five_percent	0.6623604339491005	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.1452053200197983	highest_15_percent	0.22935948512628754	0.2309189838666358	103	308	7	0.05029296875	0.022727272727272728	0.06796116504854369	0.45189761694616065
random_sample	9	512	top_five_percent	0.5840257454141939	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.37269177152355776	highest_15_percent	0.32671349852624915	0.31525567883230154	26	77	1	0.05078125	0.012987012987012988	0.038461538461538464	0.25574425574425574
random_sample	8	512	top_five_percent	0.5724537381016009	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.215667057197789	highest_15_percent	0.4146169343798864	0.42726021093261346	26	77	1	0.05078125	0.012987012987012988	0.038461538461538464	0.25574425574425574
random_sample	7	512	top_five_percent	0.5563223588294512	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.17104744595507032	highest_15_percent	0.5919089317216213	0.6020744620158651	26	77	1	0.05078125	0.012987012987012988	0.038461538461538464	0.25574425574425574
random_product_sample	7	1024	top_five_percent	0.5396125881258974	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.06510755668407123	highest_15_percent	0.4165514509252315	0.4491004152245342	52	154	1	0.05078125	0.006493506493506494	0.019230769230769232	0.12787212787212787
random_product_sample	6	1024	top_five_percent	0.5032340724101262	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.061879727397897134	lowest_15_percent	0.6877340536935185	0.8285092819586001	52	154	1	0.05078125	0.006493506493506494	0.019230769230769232	0.12787212787212787
random_product_sample	6	1024	top_one_percent	0.582817150221969	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9971023397825619	lowest_15_percent	0.9389426500974593	3.103184739995562	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_product_sample	6	1024	top_one_percent	0.582817150221969	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9971023397825619	lowest_15_percent	14.084139751461889	46.54777109993343	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_product_sample	6	1024	top_one_percent	0.582817150221969	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9943104369322651	lowest_15_percent	2.682403888059753	11.448108833384465	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_product_sample	6	1024	top_one_percent	0.582817150221969	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.988188277841356	lowest_15_percent	2.217402719622893	9.688785501880677	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_product_sample	7	1024	top_one_percent	0.6233418842980923	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9837245860453471	lowest_15_percent	0.6550211176188449	1.7467332164777718	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_product_sample	7	1024	top_one_percent	0.6233418842980923	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9837245860453471	lowest_15_percent	12.445401234758053	33.18793111307765	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_sample	5	512	top_one_percent	0.552804678653608	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9817019897060002	lowest_15_percent	1.555797843355992	4.755720802161404	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	5	512	top_one_percent	0.552804678653608	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9817019897060002	lowest_15_percent	15.557978433559919	47.557208021614045	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	6	512	top_one_percent	0.6053907199166203	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9743669247319211	lowest_15_percent	15.443202205108117	37.82049571683253	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	8	2048	top_one_percent	0.7100768401267551	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9720967913575272	lowest_15_percent	11.567108409575024	28.99234499129222	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
random_sample	6	512	top_one_percent	0.6053907199166203	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9716010202446757	lowest_15_percent	1.0910694408982455	2.5855551132339216	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	8	2048	top_one_percent	0.7100768401267551	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9702616486577151	lowest_15_percent	0.49205851110894344	1.2373412860216593	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
