attempt	budget	holdout_cover_max_after	holdout_cover_max_before	holdout_cover_max_incremental_reduction	holdout_cover_mean_after	holdout_cover_mean_before	holdout_cover_mean_incremental_reduction	holdout_cover_q90_after	holdout_cover_q90_before	holdout_cover_q90_incremental_reduction	policy	population	seed	step	train_cover_max_after	train_cover_max_before	train_cover_max_incremental_reduction	train_cover_mean_after	train_cover_mean_before	train_cover_mean_incremental_reduction	train_cover_q90_after	train_cover_q90_before	train_cover_q90_incremental_reduction	view	witness_id
0	6	4.2720891376667165	4.2720891376667165	0.0	0.7726387628490292	0.7792191099381623	0.006580347089133132	1.0792427745894615	1.0792427745894615	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	6	7.945630400557357	7.945630400557357	0.0	0.7475959243562498	0.7595996749268612	0.012003750570611427	1.0520623247540046	1.0520623247540046	0.0	frame_geometry	witness-1104753a8c98e1941c3b
0	6	1.0303428603039597	1.0303428603039597	0.0	0.3018067909715208	0.31724140584347665	0.015434614871955854	0.46470513211344616	0.46470513211344616	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	6	1.6251145776829894	1.6251145776829894	0.0	0.2944830448320267	0.31234882179563866	0.017865776963611968	0.40604633704818205	0.40604633704818205	0.0	chord_invariant	witness-1104753a8c98e1941c3b
0	7	4.2720891376667165	4.2720891376667165	0.0	0.7704306075836905	0.7726387628490292	0.002208155265338685	1.0792427745894615	1.0792427745894615	0.0	passive_coreset	regular-mutation[steps=4,scale=0.03]	20260716	7	7.945630400557357	7.945630400557357	0.0	0.7436583253211894	0.7475959243562498	0.003937599035060413	1.0520623247540046	1.0520623247540046	0.0	frame_geometry	witness-12decd89c2757411d1ce
0	7	1.0303428603039597	1.0303428603039597	0.0	0.26344018351595927	0.3018067909715208	0.03836660745556153	0.46470513211344616	0.46470513211344616	0.0	passive_coreset	regular-mutation[steps=4,scale=0.03]	20260716	7	1.6251145776829894	1.6251145776829894	0.0	0.2594091380758076	0.2944830448320267	0.035073906756219075	0.40604633704818205	0.40604633704818205	0.0	chord_invariant	witness-12decd89c2757411d1ce
0	8	4.2720891376667165	4.2720891376667165	0.0	0.6638915772260111	0.7704306075836905	0.10653903035767942	1.0163040124928624	1.0792427745894615	0.0629387620965991	passive_coreset	repulsive-gap[alpha=16]	20260716	8	7.945630400557357	7.945630400557357	0.0	0.6563021228928886	0.7436583253211894	0.08735620242830078	1.0520623247540046	1.0520623247540046	0.0	frame_geometry	witness-154775080555c3f32942
0	8	1.0303428603039597	1.0303428603039597	0.0	0.2628664842677805	0.26344018351595927	0.0005736992481787939	0.46470513211344616	0.46470513211344616	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	8	1.6251145776829894	1.6251145776829894	0.0	0.25780037669014677	0.2594091380758076	0.0016087613856608507	0.40604633704818205	0.40604633704818205	0.0	chord_invariant	witness-154775080555c3f32942
1	9	4.2720891376667165	4.2720891376667165	0.0	0.6395895152717564	0.6638915772260111	0.02430206195425466	1.0120978506973226	1.0163040124928624	0.004206161795539787	passive_coreset	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	9	7.945630400557357	7.945630400557357	0.0	0.6327630095250022	0.6563021228928886	0.02353911336788639	1.0520623247540046	1.0520623247540046	0.0	frame_geometry	witness-18fb0ce9e0682ed3ba6f
1	9	1.0303428603039597	1.0303428603039597	0.0	0.25426969419057	0.2628664842677805	0.008596790077210481	0.43497270797170673	0.46470513211344616	0.029732424141739433	passive_coreset	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	9	1.6251145776829894	1.6251145776829894	0.0	0.25098684359936163	0.25780037669014677	0.00681353309078514	0.3890857750015054	0.40604633704818205	0.016960562046676675	chord_invariant	witness-18fb0ce9e0682ed3ba6f
0	10	4.2720891376667165	4.2720891376667165	0.0	0.6191783584357233	0.6395895152717564	0.020411156836033117	1.0120978506973226	1.0120978506973226	0.0	passive_coreset	repulsive-gap[alpha=4]	20260716	10	7.945630400557357	7.945630400557357	0.0	0.614121179067093	0.6327630095250022	0.018641830457909236	1.051923559239542	1.0520623247540046	0.00013876551446267982	frame_geometry	witness-1e212a1d54b91ccb6980
0	10	1.0303428603039597	1.0303428603039597	0.0	0.25276142545607716	0.25426969419057	0.0015082687344928347	0.43497270797170673	0.43497270797170673	0.0	passive_coreset	repulsive-gap[alpha=4]	20260716	10	1.6251145776829894	1.6251145776829894	0.0	0.24392171545320504	0.25098684359936163	0.007065128146156591	0.3890857750015054	0.3890857750015054	0.0	chord_invariant	witness-1e212a1d54b91ccb6980
0	11	4.2720891376667165	4.2720891376667165	0.0	0.6191783584357233	0.6191783584357233	0.0	1.0120978506973226	1.0120978506973226	0.0	passive_coreset	repulsive-gap[alpha=1]	20260716	11	7.945630400557357	7.945630400557357	0.0	0.6020088108919949	0.614121179067093	0.012112368175098087	1.04138583934902	1.051923559239542	0.01053771989052188	frame_geometry	witness-253d7d90e39575f15aa4
0	11	0.5769991883850483	1.0303428603039597	0.45334367191891145	0.23609781117894504	0.25276142545607716	0.016663614277132116	0.4300144265068773	0.43497270797170673	0.004958281464829406	passive_coreset	repulsive-gap[alpha=1]	20260716	11	1.14166846693795	1.6251145776829894	0.4834461107450394	0.22208092081042677	0.24392171545320504	0.021840794642778272	0.3645573842309031	0.3890857750015054	0.02452839077060226	chord_invariant	witness-253d7d90e39575f15aa4
0	12	4.2720891376667165	4.2720891376667165	0.0	0.5519218970786031	0.6191783584357233	0.06725646135712027	1.0120978506973226	1.0120978506973226	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	12	7.945630400557357	7.945630400557357	0.0	0.5406452873968867	0.6020088108919949	0.06136352349510821	1.04138583934902	1.04138583934902	0.0	frame_geometry	witness-26a090b423f72cfc7120
0	12	0.5769991883850483	0.5769991883850483	0.0	0.23353666790574354	0.23609781117894504	0.002561143273201505	0.4300144265068773	0.4300144265068773	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	12	1.14166846693795	1.14166846693795	0.0	0.2193459445733402	0.22208092081042677	0.0027349762370865727	0.3645573842309031	0.3645573842309031	0.0	chord_invariant	witness-26a090b423f72cfc7120
0	13	4.2720891376667165	4.2720891376667165	0.0	0.5510714948787472	0.5519218970786031	0.000850402199855882	1.0120978506973226	1.0120978506973226	0.0	passive_coreset	repulsive-gap[alpha=1]	20260716	13	7.945630400557357	7.945630400557357	0.0	0.5302788282012094	0.5406452873968867	0.010366459195677247	1.04138583934902	1.04138583934902	0.0	frame_geometry	witness-2808d975f708bde4cbfe
0	13	0.5769991883850483	0.5769991883850483	0.0	0.23353666790574354	0.23353666790574354	0.0	0.4300144265068773	0.4300144265068773	0.0	passive_coreset	repulsive-gap[alpha=1]	20260716	13	1.14166846693795	1.14166846693795	0.0	0.21418644978026485	0.2193459445733402	0.005159494793075342	0.3645573842309031	0.3645573842309031	0.0	chord_invariant	witness-2808d975f708bde4cbfe
3	14	4.2720891376667165	4.2720891376667165	0.0	0.5261404342375491	0.5510714948787472	0.0249310606411981	1.0120978506973226	1.0120978506973226	0.0	passive_coreset	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	14	7.945630400557357	7.945630400557357	0.0	0.5048126012943815	0.5302788282012094	0.02546622690682787	0.8514969630301445	1.04138583934902	0.18988887631887552	frame_geometry	witness-2cdda27236dc784ef761
3	14	0.5769991883850483	0.5769991883850483	0.0	0.2331938558411888	0.23353666790574354	0.00034281206455474833	0.4300144265068773	0.4300144265068773	0.0	passive_coreset	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	14	1.14166846693795	1.14166846693795	0.0	0.20996895897393714	0.21418644978026485	0.004217490806327717	0.3645573842309031	0.3645573842309031	0.0	chord_invariant	witness-2cdda27236dc784ef761
0	15	4.2720891376667165	4.2720891376667165	0.0	0.5118013081267985	0.5261404342375491	0.01433912611075061	0.8798558569829187	1.0120978506973226	0.13224199371440393	passive_coreset	zonogon[lengths=uniform(0.5,1.5)]	20260716	15	7.945630400557357	7.945630400557357	0.0	0.49856668066610216	0.5048126012943815	0.006245920628279389	0.8514969630301445	0.8514969630301445	0.0	frame_geometry	witness-2e523c40ff3116f40f87
0	15	0.5769991883850483	0.5769991883850483	0.0	0.23165830514312924	0.2331938558411888	0.0015355506980595512	0.4154034184931421	0.4300144265068773	0.014611008013735216	passive_coreset	zonogon[lengths=uniform(0.5,1.5)]	20260716	15	1.14166846693795	1.14166846693795	0.0	0.20514523271813792	0.20996895897393714	0.0048237262557992155	0.3642960171808352	0.3645573842309031	0.0002613670500679066	chord_invariant	witness-2e523c40ff3116f40f87
0	16	4.2143728619781475	4.2720891376667165	0.05771627568856896	0.5000333272155191	0.5118013081267985	0.011767980911279396	0.8284906283487146	0.8798558569829187	0.05136522863420412	passive_coreset	zonogon[lengths=uniform(0.5,1.5)]	20260716	16	7.945630400557357	7.945630400557357	0.0	0.4852245360553031	0.49856668066610216	0.013342144610799078	0.8498499763831955	0.8514969630301445	0.0016469866469490668	frame_geometry	witness-3b8f084a269d22495511
0	16	0.5466168996404929	0.5769991883850483	0.030382288744555397	0.22796375181388057	0.23165830514312924	0.003694553329248673	0.35865032470466224	0.4154034184931421	0.05675309378847987	passive_coreset	zonogon[lengths=uniform(0.5,1.5)]	20260716	16	1.14166846693795	1.14166846693795	0.0	0.1985813372040754	0.20514523271813792	0.006563895514062529	0.3432105025833947	0.3642960171808352	0.021085514597440513	chord_invariant	witness-3b8f084a269d22495511
0	17	4.2143728619781475	4.2143728619781475	0.0	0.47448713371881057	0.5000333272155191	0.025546193496708502	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	repulsive-gap[regular]	20260716	17	7.945630400557357	7.945630400557357	0.0	0.4602173434633708	0.4852245360553031	0.025007192591932292	0.8498499763831955	0.8498499763831955	0.0	frame_geometry	witness-3c026187127e38d650b5
0	17	0.5466168996404929	0.5466168996404929	0.0	0.20364992445667696	0.22796375181388057	0.02431382735720361	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	repulsive-gap[regular]	20260716	17	1.14166846693795	1.14166846693795	0.0	0.17523118965201195	0.1985813372040754	0.02335014755206344	0.3432105025833947	0.3432105025833947	0.0	chord_invariant	witness-3c026187127e38d650b5
0	18	4.2143728619781475	4.2143728619781475	0.0	0.4695675459379379	0.47448713371881057	0.004919587780872647	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	regular-mutation[steps=4,scale=0.03]	20260716	18	7.945630400557357	7.945630400557357	0.0	0.447078020705354	0.4602173434633708	0.01313932275801677	0.8395394432137733	0.8498499763831955	0.010310533169422209	frame_geometry	witness-3d3fd75fe9d0e014ef6b
0	18	0.5466168996404929	0.5466168996404929	0.0	0.202638448900403	0.20364992445667696	0.0010114755562739552	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	regular-mutation[steps=4,scale=0.03]	20260716	18	1.14166846693795	1.14166846693795	0.0	0.1743172126473034	0.17523118965201195	0.0009139770047085494	0.3432105025833947	0.3432105025833947	0.0	chord_invariant	witness-3d3fd75fe9d0e014ef6b
0	19	4.2143728619781475	4.2143728619781475	0.0	0.4694797993518863	0.4695675459379379	8.774658605165131e-05	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	19	7.945630400557357	7.945630400557357	0.0	0.44554942548928234	0.447078020705354	0.001528595216071682	0.8395394432137733	0.8395394432137733	0.0	frame_geometry	witness-3f222a0b22033d929090
0	19	0.5466168996404929	0.5466168996404929	0.0	0.20010166573751625	0.202638448900403	0.0025367831628867465	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	repulsive-gap[alpha=16]	20260716	19	1.14166846693795	1.14166846693795	0.0	0.17101808479006664	0.1743172126473034	0.0032991278572367666	0.3432105025833947	0.3432105025833947	0.0	chord_invariant	witness-3f222a0b22033d929090
0	20	4.2143728619781475	4.2143728619781475	0.0	0.4688374144690003	0.4694797993518863	0.0006423848828859824	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	regular-mutation[steps=4,scale=0.03]	20260716	20	7.945630400557357	7.945630400557357	0.0	0.44243389922580334	0.44554942548928234	0.003115526263478996	0.8395394432137733	0.8395394432137733	0.0	frame_geometry	witness-4389d9a95288cdd43a5a
0	20	0.5466168996404929	0.5466168996404929	0.0	0.1992685193144111	0.20010166573751625	0.0008331464231051411	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	regular-mutation[steps=4,scale=0.03]	20260716	20	1.14166846693795	1.14166846693795	0.0	0.16936857040197728	0.17101808479006664	0.001649514388089357	0.3432105025833947	0.3432105025833947	0.0	chord_invariant	witness-4389d9a95288cdd43a5a
0	21	4.2143728619781475	4.2143728619781475	0.0	0.4688374144690003	0.4688374144690003	0.0	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	repulsive-gap[regular]	20260716	21	7.945630400557357	7.945630400557357	0.0	0.44243389922580334	0.44243389922580334	0.0	0.8395394432137733	0.8395394432137733	0.0	frame_geometry	witness-47079314f8dbb7923f03
0	21	0.5466168996404929	0.5466168996404929	0.0	0.1992685193144111	0.1992685193144111	0.0	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	repulsive-gap[regular]	20260716	21	1.14166846693795	1.14166846693795	0.0	0.16936857040197728	0.16936857040197728	0.0	0.3432105025833947	0.3432105025833947	0.0	chord_invariant	witness-47079314f8dbb7923f03
0	22	3.699313598653523	4.2143728619781475	0.5150592633246247	0.46270575657227847	0.4688374144690003	0.0061316578967218205	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	zonogon[lengths=uniform(0.5,1.5)]	20260716	22	7.945630400557357	7.945630400557357	0.0	0.4260706525724692	0.44243389922580334	0.016363246653334163	0.8395394432137733	0.8395394432137733	0.0	frame_geometry	witness-47633003daae1c2229f7
0	22	0.5466168996404929	0.5466168996404929	0.0	0.19801317683500144	0.1992685193144111	0.0012553424794096713	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	zonogon[lengths=uniform(0.5,1.5)]	20260716	22	1.14166846693795	1.14166846693795	0.0	0.16532200533823424	0.16936857040197728	0.004046565063743041	0.34059513752014947	0.3432105025833947	0.002615365063245223	chord_invariant	witness-47633003daae1c2229f7
0	23	3.699313598653523	3.699313598653523	0.0	0.4604151079493794	0.46270575657227847	0.002290648622899072	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	repulsive-gap[alpha=1]	20260716	23	7.945630400557357	7.945630400557357	0.0	0.4197337412931651	0.4260706525724692	0.0063369112793040805	0.8395394432137733	0.8395394432137733	0.0	frame_geometry	witness-47cc0e13632029a6d32d
0	23	0.5466168996404929	0.5466168996404929	0.0	0.19557974988565952	0.19801317683500144	0.002433426949341927	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	repulsive-gap[alpha=1]	20260716	23	1.14166846693795	1.14166846693795	0.0	0.16238306887155846	0.16532200533823424	0.0029389364666757845	0.34059513752014947	0.34059513752014947	0.0	chord_invariant	witness-47cc0e13632029a6d32d
2	24	3.699313598653523	3.699313598653523	0.0	0.4604151079493794	0.4604151079493794	0.0	0.8284906283487146	0.8284906283487146	0.0	passive_coreset	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	24	7.945630400557357	7.945630400557357	0.0	0.41047770649162396	0.4197337412931651	0.009256034801541135	0.8294971540479142	0.8395394432137733	0.01004228916585903	frame_geometry	witness-480a2eea018b5481b2d7
2	24	0.5466168996404929	0.5466168996404929	0.0	0.194129810077186	0.19557974988565952	0.0014499398084735216	0.35865032470466224	0.35865032470466224	0.0	passive_coreset	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	24	1.14166846693795	1.14166846693795	0.0	0.15717139531617777	0.16238306887155846	0.005211673555380686	0.31650437395660636	0.34059513752014947	0.024090763563543116	chord_invariant	witness-480a2eea018b5481b2d7
0	1	4.316716849968006	4.316716849968006	0.0	1.0593656064856514	1.0593656064856514	0.0	1.5548707520570422	1.5548707520570422	0.0	offline_greedy_max	current-baseline[delta=0.2]	20260716	1	2.537395105050271	7.945630400557357	5.408235295507085	1.0401386099046426	1.1265041577367876	0.086365547832145	1.395052142454821	1.4205675787148841	0.02551543626006314	frame_geometry	witness-8171cd3bc8bcc0698332
0	1	0.7355983440715382	1.0303428603039597	0.2947445162324215	0.4060724077142935	0.41442097028182656	0.00834856256753308	0.555989937748614	0.555989937748614	0.0	offline_greedy_max	current-baseline[delta=0.2]	20260716	1	0.8558704539155237	1.6251145776829894	0.7692441237674656	0.39551975962324076	0.41980905014014774	0.02428929051690698	0.5328362559130965	0.5328362559130966	1.1102230246251565e-16	chord_invariant	witness-8171cd3bc8bcc0698332
0	2	4.316716849968006	4.316716849968006	0.0	1.0395167608338416	1.0593656064856514	0.019848845651809777	1.5548707520570422	1.5548707520570422	0.0	offline_greedy_max	repulsive-gap[alpha=1]	20260716	2	2.537395105050271	2.537395105050271	0.0	1.0162897512908318	1.0401386099046426	0.02384885861381081	1.3604956245178306	1.395052142454821	0.03455651793699044	frame_geometry	witness-bc1189ab7d849e4a940e
0	2	0.7355983440715382	0.7355983440715382	0.0	0.3940539108421315	0.4060724077142935	0.012018496872161999	0.5337237806113418	0.555989937748614	0.022266157137272202	offline_greedy_max	repulsive-gap[alpha=1]	20260716	2	0.6648920825290822	0.8558704539155237	0.19097837138644158	0.3858744763576272	0.39551975962324076	0.009645283265613536	0.5328362559130965	0.5328362559130965	0.0	chord_invariant	witness-bc1189ab7d849e4a940e
0	3	4.316716849968006	4.316716849968006	0.0	0.9941223738472387	1.0395167608338416	0.04539438698660292	1.5548707520570422	1.5548707520570422	0.0	offline_greedy_max	zonogon[lengths=uniform(0.5,1.5)]	20260716	3	2.537395105050271	2.537395105050271	0.0	0.9559946991717831	1.0162897512908318	0.06029505211904862	1.3586263483907777	1.3604956245178306	0.001869276127052899	frame_geometry	witness-b8aa9f6601d949890333
0	3	0.626960217833514	0.7355983440715382	0.10863812623802427	0.37842628929684696	0.3940539108421315	0.01562762154528452	0.5328362559130966	0.5337237806113418	0.0008875246982452678	offline_greedy_max	zonogon[lengths=uniform(0.5,1.5)]	20260716	3	0.5701243715188166	0.6648920825290822	0.0947677110102656	0.37644632549359364	0.3858744763576272	0.009428150864033591	0.5328362559130965	0.5328362559130965	0.0	chord_invariant	witness-b8aa9f6601d949890333
0	4	4.316716849968006	4.316716849968006	0.0	0.9941223738472387	0.9941223738472387	0.0	1.5548707520570422	1.5548707520570422	0.0	offline_greedy_max	repulsive-gap[alpha=1]	20260716	4	2.1296790435481308	2.537395105050271	0.40771606150214046	0.924368987465987	0.9559946991717831	0.0316257117057962	1.2679833459146657	1.3586263483907777	0.09064300247611201	frame_geometry	witness-b52d0b7e08c046ac8a39
0	4	0.626960217833514	0.626960217833514	0.0	0.3768439815112059	0.37842628929684696	0.0015823077856410572	0.5328362559130965	0.5328362559130966	1.1102230246251565e-16	offline_greedy_max	repulsive-gap[alpha=1]	20260716	4	0.5328362559130969	0.5701243715188166	0.03728811560571965	0.36906049981191913	0.37644632549359364	0.007385825681674507	0.5328362559130962	0.5328362559130965	2.220446049250313e-16	chord_invariant	witness-b52d0b7e08c046ac8a39
0	5	4.316716849968006	4.316716849968006	0.0	0.8812194203419924	0.9941223738472387	0.11290295350524626	1.3589023655673245	1.5548707520570422	0.1959683864897177	offline_greedy_max	repulsive-gap[alpha=4]	20260716	5	1.6851410838813108	2.1296790435481308	0.44453795966681997	0.7789570461040237	0.924368987465987	0.14541194136196323	1.16106132944557	1.2679833459146657	0.1069220164690956	frame_geometry	witness-e38b1197d8a438306e1c
0	5	0.626960217833514	0.626960217833514	0.0	0.3267227579826551	0.3768439815112059	0.05012122352855081	0.4380293309696559	0.5328362559130965	0.09480692494344056	offline_greedy_max	repulsive-gap[alpha=4]	20260716	5	0.5211790868313672	0.5328362559130969	0.011657169081729757	0.3198526621330203	0.36906049981191913	0.0492078376788988	0.42733503606925777	0.5328362559130962	0.10550121984383848	chord_invariant	witness-e38b1197d8a438306e1c
3	6	3.919181306480824	4.316716849968006	0.3975355434871819	0.8764868543480974	0.8812194203419924	0.004732565993895044	1.3589023655673245	1.3589023655673245	0.0	offline_greedy_max	current-baseline[delta=0.2]	20260716	6	1.5435276729155785	1.6851410838813108	0.14161341096573232	0.7647077498802131	0.7789570461040237	0.014249296223810659	1.1435987929221043	1.16106132944557	0.017462536523465744	frame_geometry	witness-e540d920dcd590b35122
3	6	0.626960217833514	0.626960217833514	0.0	0.3247892793524104	0.3267227579826551	0.0019334786302446783	0.42733503606925766	0.4380293309696559	0.010694294900398249	offline_greedy_max	current-baseline[delta=0.2]	20260716	6	0.5211790868313672	0.5211790868313672	0.0	0.313262010132666	0.3198526621330203	0.006590652000354302	0.42733503606925777	0.42733503606925777	0.0	chord_invariant	witness-e540d920dcd590b35122
0	7	3.919181306480824	3.919181306480824	0.0	0.8536047534045301	0.8764868543480974	0.02288210094356724	1.3589023655673245	1.3589023655673245	0.0	offline_greedy_max	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	7	1.381723000944554	1.5435276729155785	0.16180467197102444	0.7332812860681167	0.7647077498802131	0.03142646381209635	1.1081450370079824	1.1435987929221043	0.03545375591412192	frame_geometry	witness-ca83c38f19865894ba98
0	7	0.626960217833514	0.626960217833514	0.0	0.3220262595454878	0.3247892793524104	0.0027630198069226175	0.42733503606925766	0.42733503606925766	0.0	offline_greedy_max	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	7	0.5211790868313672	0.5211790868313672	0.0	0.3060791930430175	0.313262010132666	0.007182817089648519	0.42733503606925766	0.42733503606925777	1.1102230246251565e-16	chord_invariant	witness-ca83c38f19865894ba98
3	8	3.919181306480824	3.919181306480824	0.0	0.8536047534045301	0.8536047534045301	0.0	1.3589023655673245	1.3589023655673245	0.0	offline_greedy_max	current-baseline[delta=0.2]	20260716	8	1.381723000944554	1.381723000944554	0.0	0.7219555274386069	0.7332812860681167	0.011325758629509797	1.1081450370079824	1.1081450370079824	0.0	frame_geometry	witness-af3dbff44adfdbdabc83
3	8	0.6269245441292196	0.626960217833514	3.56737042943589e-05	0.3213186185798795	0.3220262595454878	0.0007076409656083249	0.42733503606925766	0.42733503606925766	0.0	offline_greedy_max	current-baseline[delta=0.2]	20260716	8	0.514778021551245	0.5211790868313672	0.006401065280122187	0.30050717293247226	0.3060791930430175	0.0055720201105452505	0.42733503606925755	0.42733503606925766	1.1102230246251565e-16	chord_invariant	witness-af3dbff44adfdbdabc83
0	9	3.919181306480824	3.919181306480824	0.0	0.8256866461071223	0.8536047534045301	0.027918107297407846	1.1773254928182102	1.3589023655673245	0.18157687274911427	offline_greedy_max	zonogon[lengths=uniform(0.5,1.5)]	20260716	9	1.381723000944554	1.381723000944554	0.0	0.7053379152688749	0.7219555274386069	0.01661761216973201	1.04029995002731	1.1081450370079824	0.06784508698067238	frame_geometry	witness-9969c6a2b624b790a4d0
